time/fps,train/reward,time/iterations,time/total_timesteps,time/time_elapsed,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates
676,0.21623504,1401,717312,1060,-0.017816390242660417,2.874249219894409,0.2,9.140093803405762,0.010845065,-22.0753214597702,0.09748280048370361,18.98171581029892,0.123828125,0.0003,14000
676,-3.6943257,1402,717824,1060,-0.012057237431872637,2.8791143894195557,0.2,5.509566783905029,0.019456068,-22.075692701339722,0.1553286910057068,12.772975993156432,0.0994140625,0.0003,14010
676,0.9328304,1403,718336,1061,-0.01950353910215199,2.8811535835266113,0.2,10.317985534667969,0.00911782,-22.08734247684479,0.20979350805282593,34.25054938793183,0.11640625,0.0003,14020
676,-1.4124702,1404,718848,1062,-0.018864860734902324,2.8850953578948975,0.2,21.405826568603516,0.009046009,-22.095425605773926,0.3084830045700073,39.416968965530394,0.108984375,0.0003,14030
676,0.64886695,1405,719360,1063,-0.016399501834530383,2.886612892150879,0.2,60.76871109008789,0.008887835,-22.104611825942992,0.17816412448883057,74.5392885684967,0.0927734375,0.0003,14040
676,1.5456067,1406,719872,1064,-0.019491979165468364,2.8980014324188232,0.2,12.645208358764648,0.016886279,-22.125909328460693,0.028547048568725586,21.63778636455536,0.1447265625,0.0003,14050
676,0.50043076,1407,720384,1064,-0.019973456498701126,2.897571325302124,0.2,6.343887805938721,0.012433608,-22.14468355178833,0.062458336353302,13.46008750796318,0.1185546875,0.0003,14060
676,3.1094928,1408,720896,1065,-0.024714462901465596,2.894115924835205,0.2,7.818912506103516,0.010610334,-22.138559556007387,0.19156712293624878,22.486628425121307,0.1419921875,0.0003,14070
676,15.949812,1409,721408,1066,-0.028726871020626276,2.8983888626098633,0.2,15.963777542114258,0.013113013,-22.14130835533142,0.1938672661781311,31.520414304733276,0.1509765625,0.0003,14080
676,-0.34080762,1410,721920,1067,-0.024089706590166314,2.900749921798706,0.2,42.04076385498047,0.011561592,-22.152059960365296,0.21262723207473755,109.6149251461029,0.13515625,0.0003,14090
676,0.33900294,1411,722432,1068,-0.0159668990469072,2.9006800651550293,0.2,4.006696701049805,0.013093097,-22.153880620002745,-0.1292484998703003,8.284751868247985,0.152734375,0.0003,14100
676,0.5583383,1412,722944,1068,-0.02186504973215051,2.908994436264038,0.2,11.044473648071289,0.012355356,-22.165485048294066,0.1030876636505127,20.034525525569915,0.153125,0.0003,14110
676,-0.8817691,1413,723456,1069,-0.020277670939685778,2.904627561569214,0.2,4.902522087097168,0.009015728,-22.1725891828537,0.1615074872970581,13.887157368659974,0.10703125,0.0003,14120
676,-2.8921795,1414,723968,1070,-0.01722670221934095,2.910531997680664,0.2,17.069372177124023,0.008934742,-22.177064657211304,0.20644211769104004,37.50419442653656,0.1060546875,0.0003,14130
676,0.25781333,1415,724480,1070,-0.021704635734204204,2.9144442081451416,0.2,19.8574275970459,0.0094825495,-22.194664978981017,0.28008604049682617,43.995630741119385,0.0744140625,0.0003,14140
676,2.1007574,1416,724992,1071,-0.016325869091087953,2.921605110168457,0.2,24.808311462402344,0.009446979,-22.208629250526428,0.15784227848052979,78.52543184757232,0.087890625,0.0003,14150
676,-1.5580158,1417,725504,1072,-0.018705147446598857,2.9227514266967773,0.2,10.070331573486328,0.012651228,-22.220733428001402,0.029784977436065674,19.757475686073303,0.1140625,0.0003,14160
676,3.1505227,1418,726016,1073,-0.02064708836260252,2.9233555793762207,0.2,4.58522891998291,0.0114770215,-22.221459698677062,0.02671438455581665,11.756176853179932,0.1154296875,0.0003,14170
676,1.5310304,1419,726528,1073,-0.019766642968170343,2.924645185470581,0.2,8.212974548339844,0.008807054,-22.222354817390443,0.13534796237945557,21.709299039840698,0.071484375,0.0003,14180
676,6.4217687,1420,727040,1074,-0.016770474787335843,2.928173542022705,0.2,9.274931907653809,0.009053904,-22.22677345275879,0.16302073001861572,28.171507382392882,0.05625,0.0003,14190
676,-0.5210677,1421,727552,1075,-0.016006870061391964,2.929171085357666,0.2,36.69303894042969,0.008274106,-22.233794355392455,0.20648998022079468,85.01457371711732,0.069140625,0.0003,14200
676,-0.16485277,1422,728064,1075,-0.019239157228730618,2.9184558391571045,0.2,8.113287925720215,0.011977805,-22.21654803752899,-0.23131704330444336,8.452188509702683,0.1580078125,0.0003,14210
676,-1.0387677,1423,728576,1076,-0.026235958805773407,2.911670446395874,0.2,6.139177322387695,0.013904445,-22.190108561515807,0.07904314994812012,15.066838872432708,0.1697265625,0.0003,14220
676,0.7951591,1424,729088,1077,-0.023289407487027347,2.91935133934021,0.2,6.1786298751831055,0.01151304,-22.19237389564514,0.05295729637145996,11.140029859542846,0.1568359375,0.0003,14230
676,1.3462453,1425,729600,1078,-0.017246562568470836,2.9240164756774902,0.2,14.734503746032715,0.0089229755,-22.21730742454529,0.19334059953689575,31.071615386009217,0.0966796875,0.0003,14240
676,-0.027947256,1426,730112,1078,-0.02662988769588992,2.9334659576416016,0.2,28.20085334777832,0.010906665,-22.23679111003876,0.2904818654060364,36.34573459625244,0.1359375,0.0003,14250
676,0.20985755,1427,730624,1079,-0.01815421135397628,2.932880163192749,0.2,26.126205444335938,0.008176921,-22.251323413848876,0.1629629135131836,65.97717380523682,0.09765625,0.0003,14260
676,-1.6232371,1428,731136,1080,-0.023360618751030415,2.93139386177063,0.2,6.101652145385742,0.014068423,-22.2478146314621,0.025457799434661865,16.370352256298066,0.17109375,0.0003,14270
676,-1.1589433,1429,731648,1081,-0.02097121285041794,2.9406187534332275,0.2,4.097273826599121,0.013752017,-22.25968506336212,0.034091830253601074,8.409669703245163,0.1416015625,0.0003,14280
676,-2.4592226,1430,732160,1081,-0.025985331181436776,2.959184408187866,0.2,8.23608684539795,0.01197141,-22.301328444480895,0.12629985809326172,15.734860897064209,0.1470703125,0.0003,14290
676,5.3845396,1431,732672,1082,-0.026261652546236292,2.9649229049682617,0.2,11.623343467712402,0.014435297,-22.342229628562926,0.16651970148086548,23.565920341014863,0.1396484375,0.0003,14300
676,1.4976454,1432,733184,1083,-0.02032146353740245,2.961014747619629,0.2,21.528520584106445,0.0091264425,-22.345564365386963,0.2844804525375366,40.54855408668518,0.0552734375,0.0003,14310
676,-0.07471005,1433,733696,1084,-0.019140708341728895,2.97082781791687,0.2,4.320847034454346,0.013806133,-22.35412817001343,0.04293715953826904,12.529382520914078,0.1591796875,0.0003,14320
676,1.9273522,1434,734208,1084,-0.023694011563202368,2.9712626934051514,0.2,5.1067423820495605,0.011624457,-22.36869294643402,0.05102872848510742,13.427816212177277,0.153125,0.0003,14330
676,2.0509925,1435,734720,1085,-0.022784654330462218,2.9808666706085205,0.2,4.621939182281494,0.01250314,-22.381299781799317,0.026597440242767334,8.556709450483321,0.121875,0.0003,14340
676,-0.61329466,1436,735232,1086,-0.021731190010905267,2.980719566345215,0.2,13.538481712341309,0.010556112,-22.40153374671936,0.18169313669204712,21.087752652168273,0.1388671875,0.0003,14350
676,0.5904274,1437,735744,1087,-0.021077919029630722,2.985822916030884,0.2,16.274675369262695,0.010088224,-22.40884175300598,0.3079199194908142,25.715995454788207,0.0833984375,0.0003,14360
676,-0.16845642,1438,736256,1088,-0.0213757895748131,2.985609769821167,0.2,27.571086883544922,0.010565356,-22.417892503738404,0.15448975563049316,60.671073734760284,0.137890625,0.0003,14370
676,0.71162105,1439,736768,1088,-0.02112042870139703,2.9772703647613525,0.2,4.724073886871338,0.012567206,-22.40133662223816,0.02692943811416626,11.004663074016571,0.2083984375,0.0003,14380
676,-2.5736935,1440,737280,1089,-0.027177674102131278,2.984423875808716,0.2,1.678358554840088,0.014849264,-22.395660519599915,0.019387781620025635,5.54277400970459,0.1974609375,0.0003,14390
676,0.3705383,1441,737792,1090,-0.023226021986920385,2.9792730808258057,0.2,5.827301979064941,0.013523588,-22.40377652645111,0.05870938301086426,10.02522075176239,0.1126953125,0.0003,14400
676,-5.953405,1442,738304,1090,-0.027137387078255415,2.9875001907348633,0.2,5.494335174560547,0.012160219,-22.40181429386139,0.010380923748016357,9.713735514879227,0.0892578125,0.0003,14410
676,0.31798005,1443,738816,1091,-0.020296389691065998,2.98763108253479,0.2,8.58582878112793,0.011161886,-22.417048811912537,0.27865153551101685,23.21768342256546,0.084375,0.0003,14420
676,0.89005595,1444,739328,1092,-0.01582978052319959,3.0005853176116943,0.2,9.956488609313965,0.0101640085,-22.433719825744628,0.0665278434753418,13.37153708934784,0.123046875,0.0003,14430
676,-0.93067783,1445,739840,1093,-0.020780407742131503,3.001265287399292,0.2,4.764138221740723,0.012269437,-22.45248689651489,0.03998160362243652,11.350203019380569,0.163671875,0.0003,14440
676,1.6998209,1446,740352,1093,-0.02905104138189927,3.0048649311065674,0.2,4.157448768615723,0.014405493,-22.456316924095155,0.028671205043792725,6.395886152982712,0.1650390625,0.0003,14450
676,0.73274946,1447,740864,1094,-0.023136333806905895,3.0107579231262207,0.2,9.666589736938477,0.009773884,-22.47348427772522,0.17646455764770508,14.797145354747773,0.1107421875,0.0003,14460
676,-0.81080645,1448,741376,1095,-0.020190315530635418,3.0167863368988037,0.2,8.95334529876709,0.008265226,-22.490568161010742,0.3211500644683838,18.49887377023697,0.075,0.0003,14470
676,0.9122197,1449,741888,1095,-0.016822360939113424,3.020066261291504,0.2,49.5683708190918,0.01556409,-22.50540409088135,0.15635573863983154,44.90178096294403,0.115234375,0.0003,14480
676,1.2915361,1450,742400,1096,-0.02482605733675882,3.0388307571411133,0.2,4.461941719055176,0.0143959075,-22.542520308494566,-0.0026044845581054688,9.887103003263473,0.162890625,0.0003,14490
676,-0.994441,1451,742912,1097,-0.025266917288536205,3.055300712585449,0.2,1.7824338674545288,0.015680568,-22.598291182518004,0.06330466270446777,5.309058263897896,0.1392578125,0.0003,14500
676,-0.9192532,1452,743424,1098,-0.015929802734171973,3.05199933052063,0.2,6.159367561340332,0.007600199,-22.629561996459962,0.11910051107406616,10.286493265628815,0.086328125,0.0003,14510
677,-2.1519907,1453,743936,1098,-0.026420075970236212,3.0661094188690186,0.2,2.487454891204834,0.009896593,-22.63944308757782,0.09749239683151245,8.401826393604278,0.09375,0.0003,14520
677,0.9958131,1454,744448,1099,-0.024242534930817784,3.066246509552002,0.2,10.859843254089355,0.011343276,-22.66207981109619,0.2526816725730896,19.28193517923355,0.11484375,0.0003,14530
677,0.43417165,1455,744960,1100,-0.011207661277148872,3.0722787380218506,0.2,6.784053802490234,0.015387587,-22.670438122749328,0.054248154163360596,17.00792020559311,0.1423828125,0.0003,14540
677,2.4577622,1456,745472,1100,-0.016230238240677864,3.070042133331299,0.2,5.681124687194824,0.009251204,-22.674356079101564,0.0394824743270874,11.965842247009277,0.1169921875,0.0003,14550
677,-2.2113416,1457,745984,1101,-0.027806474640965462,3.093461275100708,0.2,2.8353564739227295,0.01297742,-22.702080917358398,0.10768115520477295,6.654659008979797,0.135546875,0.0003,14560
677,1.5033115,1458,746496,1102,-0.017737360348110087,3.1048829555511475,0.2,7.150818347930908,0.0101224985,-22.750867748260497,0.20028698444366455,14.88120894432068,0.109375,0.0003,14570
677,0.2773272,1459,747008,1103,-0.022801722295116632,3.11202335357666,0.2,11.229622840881348,0.012200049,-22.77856628894806,0.3153724670410156,15.2249531686306,0.090234375,0.0003,14580
677,0.83202845,1460,747520,1103,-0.01928153958870098,3.115968942642212,0.2,11.303706169128418,0.010784673,-22.795885825157164,0.17808765172958374,32.42203404307365,0.0923828125,0.0003,14590
677,-0.38808027,1461,748032,1104,-0.013542610395234078,3.1093554496765137,0.2,6.258132457733154,0.008125041,-22.79434916973114,0.009853184223175049,9.51902431845665,0.0880859375,0.0003,14600
677,0.41854426,1462,748544,1105,-0.027722199296113102,3.109280586242676,0.2,2.4904227256774902,0.017844277,-22.778972911834718,0.0767967700958252,5.875680440664292,0.158984375,0.0003,14610
677,0.34947813,1463,749056,1105,-0.024294452765025197,3.1176435947418213,0.2,5.71972131729126,0.013903838,-22.796103978157042,0.14216578006744385,10.443019396066665,0.1373046875,0.0003,14620
677,-0.6961232,1464,749568,1106,-0.01726474172901362,3.1166961193084717,0.2,3.01419997215271,0.009792902,-22.804676008224487,0.09424185752868652,9.110943016409873,0.0728515625,0.0003,14630
677,-0.61565286,1465,750080,1107,-0.02684797701658681,3.1159820556640625,0.2,5.735743045806885,0.010563506,-22.80497076511383,0.2759331464767456,18.41786226630211,0.1390625,0.0003,14640
677,-0.9391333,1466,750592,1107,-0.017831706174183636,3.1198160648345947,0.2,11.469942092895508,0.010329433,-22.804719829559325,0.04738742113113403,24.52913829088211,0.151171875,0.0003,14650
677,-1.005014,1467,751104,1108,-0.023437669523991643,3.11276912689209,0.2,4.385714530944824,0.013800632,-22.807486486434936,0.03331255912780762,11.095929032564163,0.1466796875,0.0003,14660
677,2.4724028,1468,751616,1109,-0.02259181988774799,3.115004777908325,0.2,3.139543056488037,0.013469006,-22.801717782020567,0.1170738935470581,6.985297709703445,0.144140625,0.0003,14670
677,-0.43588352,1469,752128,1110,-0.013510565098840743,3.1203575134277344,0.2,7.235758304595947,0.011195892,-22.809505939483643,0.20500320196151733,18.940505576133727,0.10078125,0.0003,14680
677,-0.09483889,1470,752640,1110,-0.021867034531896933,3.12845516204834,0.2,8.57400894165039,0.0095840115,-22.828867530822755,0.318433940410614,20.694992899894714,0.0794921875,0.0003,14690
677,0.5442009,1471,753152,1111,-0.01322065640706569,3.1380248069763184,0.2,24.631549835205078,0.0071984855,-22.849964141845703,0.17599594593048096,45.784153854846956,0.027734375,0.0003,14700
677,-1.8302432,1472,753664,1112,-0.02092199617763981,3.14062237739563,0.2,5.319719314575195,0.012573702,-22.865708827972412,-0.005964994430541992,9.447028541564942,0.1474609375,0.0003,14710
677,1.6902217,1473,754176,1112,-0.024081522307824343,3.14154052734375,0.2,2.7863428592681885,0.01214682,-22.870586848258974,0.09338498115539551,6.094347107410431,0.1509765625,0.0003,14720
677,1.2156284,1474,754688,1113,-0.027389775961637497,3.136366605758667,0.2,4.414152145385742,0.01584277,-22.866403675079347,0.15905356407165527,10.849106979370116,0.1822265625,0.0003,14730
677,0.52645344,1475,755200,1114,-0.022741021351248492,3.1263065338134766,0.2,2.436861038208008,0.010471648,-22.84762325286865,0.07021439075469971,10.184866058826447,0.11796875,0.0003,14740
677,0.27979225,1476,755712,1115,-0.0263362436555326,3.125540018081665,0.2,11.175511360168457,0.010007374,-22.831551909446716,0.30578309297561646,20.50452665090561,0.1251953125,0.0003,14750
677,-0.96374947,1477,756224,1115,-0.017941226554103195,3.130682945251465,0.2,21.536659240722656,0.012197655,-22.83992886543274,0.10478228330612183,30.133185732364655,0.121875,0.0003,14760
677,-2.1005826,1478,756736,1116,-0.023568116582464427,3.135148286819458,0.2,5.888882637023926,0.013841207,-22.854542565345763,-0.013824820518493652,11.280540418624877,0.1875,0.0003,14770
677,0.2860767,1479,757248,1117,-0.02289021696196869,3.1382076740264893,0.2,2.4630236625671387,0.014578826,-22.871370482444764,0.10448640584945679,6.626088106632233,0.1220703125,0.0003,14780
677,1.0543625,1480,757760,1117,-0.01952397123677656,3.14853835105896,0.2,7.609161376953125,0.0109846555,-22.89343466758728,0.19132673740386963,16.264637422561645,0.10546875,0.0003,14790
677,1.2325698,1481,758272,1118,-0.02185386816272512,3.1522204875946045,0.2,9.792787551879883,0.011224451,-22.914026522636412,0.32206881046295166,19.576608550548553,0.09140625,0.0003,14800
677,-1.9626315,1482,758784,1119,-0.015393627143930643,3.1531686782836914,0.2,6.59457540512085,0.008782368,-22.916122364997864,0.17328494787216187,41.89738567471504,0.0673828125,0.0003,14810
677,0.38278365,1483,759296,1120,-0.020204373472370207,3.1556715965270996,0.2,8.178699493408203,0.013164136,-22.921869373321535,0.029050827026367188,13.903229427337646,0.19765625,0.0003,14820
677,-2.3619635,1484,759808,1120,-0.022831158491317182,3.16729998588562,0.2,3.7140212059020996,0.011779722,-22.938659930229186,0.08535373210906982,7.885690230131149,0.112890625,0.0003,14830
677,0.92555517,1485,760320,1121,-0.016659515374340118,3.170672655105591,0.2,8.84115982055664,0.010007426,-22.955960726737977,0.16372227668762207,14.414489841461181,0.095703125,0.0003,14840
677,2.6780841,1486,760832,1122,-0.01910388666437939,3.1730947494506836,0.2,6.668035984039307,0.011290967,-22.962402844429015,0.09999758005142212,16.05269992351532,0.101171875,0.0003,14850
677,0.6554783,1487,761344,1123,-0.01998796812258661,3.183201789855957,0.2,14.393531799316406,0.009338282,-22.9784295797348,0.2839929461479187,31.705164003372193,0.0677734375,0.0003,14860
675,1.6441396,1488,761856,1127,-0.015302267926745116,3.189373016357422,0.2,2.1118810176849365,0.010610979,-23.001202559471132,0.1061486005783081,44.15170937180519,0.0974609375,0.0003,14870
675,-0.88159335,1489,762368,1127,-0.0265630915237125,3.1953577995300293,0.2,4.664503574371338,0.014364244,-23.01444101333618,-0.02378082275390625,14.264675414562225,0.147265625,0.0003,14880
675,0.7950456,1490,762880,1128,-0.020728608733043073,3.1980183124542236,0.2,5.76072883605957,0.012908173,-23.021449327468872,0.09533637762069702,9.524914729595185,0.13515625,0.0003,14890
675,2.4051094,1491,763392,1129,-0.01912652053288184,3.2009260654449463,0.2,16.09762191772461,0.008674142,-23.029116249084474,0.19524896144866943,25.837761187553404,0.112109375,0.0003,14900
675,-0.24304843,1492,763904,1130,-0.016976890503428876,3.1957180500030518,0.2,12.59192943572998,0.007278911,-23.02509996891022,0.2806791067123413,29.001104736328124,0.068359375,0.0003,14910
675,0.18732603,1493,764416,1130,-0.021089279965963215,3.197293281555176,0.2,23.48335075378418,0.017084152,-23.01810965538025,0.17159533500671387,57.55227704048157,0.14140625,0.0003,14920
676,-0.9821811,1494,764928,1131,-0.012542637129081413,3.2058115005493164,0.2,5.531861305236816,0.007116261,-23.032215642929078,-0.011822104454040527,14.749816596508026,0.08828125,0.0003,14930
676,-3.3574166,1495,765440,1132,-0.025703164050355554,3.1970624923706055,0.2,4.422415733337402,0.014298321,-23.03737268447876,0.027269363403320312,8.613292771577836,0.149609375,0.0003,14940
676,-2.6481996,1496,765952,1132,-0.023027928592637182,3.1909005641937256,0.2,4.132680892944336,0.010468374,-23.008975052833556,0.14594578742980957,12.567395508289337,0.1359375,0.0003,14950
676,-1.5137714,1497,766464,1133,-0.01936557600274682,3.1930055618286133,0.2,12.895125389099121,0.010269495,-23.00554668903351,0.14140373468399048,19.794489312171937,0.103515625,0.0003,14960
676,0.111550346,1498,766976,1134,-0.020267938438337296,3.199338436126709,0.2,18.526334762573242,0.008169567,-23.017290353775024,0.29794198274612427,35.3041307926178,0.0845703125,0.0003,14970
676,0.8365555,1499,767488,1135,-0.01239104544511065,3.2064313888549805,0.2,40.45838928222656,0.010678408,-23.03516912460327,0.10929697751998901,50.87928705215454,0.0802734375,0.0003,14980
676,0.8296499,1500,768000,1135,-0.023401619942160324,3.20837664604187,0.2,6.054508209228516,0.012750708,-23.046934938430788,-0.018758654594421387,13.75670166015625,0.151953125,0.0003,14990
676,-2.7327888,1501,768512,1136,-0.019887136039324106,3.2150611877441406,0.2,3.71183705329895,0.009823121,-23.060586476325987,0.11049586534500122,7.975080674886703,0.1162109375,0.0003,15000
676,1.915646,1502,769024,1137,-0.018074218346737326,3.214637279510498,0.2,9.140214920043945,0.009819203,-23.070758199691774,0.21004748344421387,21.88820642232895,0.0787109375,0.0003,15010
676,0.013472843,1503,769536,1137,-0.024673767382046206,3.219151020050049,0.2,9.859892845153809,0.013767067,-23.075321221351622,0.29154640436172485,23.995690870285035,0.1673828125,0.0003,15020
676,5.456761,1504,770048,1138,-0.024124337383545934,3.2207791805267334,0.2,9.9619140625,0.015172288,-23.084910035133362,0.17673683166503906,50.124493420124054,0.1607421875,0.0003,15030
676,0.26835668,1505,770560,1139,-0.018971965851960704,3.221724033355713,0.2,9.899974822998047,0.012898352,-23.090558886528015,-0.003340601921081543,16.006910133361817,0.160546875,0.0003,15040
676,-0.79463094,1506,771072,1139,-0.019444902311079204,3.224820375442505,0.2,2.956984043121338,0.008596452,-23.09355127811432,0.02352815866470337,9.188486713171006,0.084765625,0.0003,15050
676,-0.638161,1507,771584,1140,-0.022364654368720947,3.2266359329223633,0.2,3.84268856048584,0.012165265,-23.10372087955475,0.14448583126068115,11.848353701829911,0.101171875,0.0003,15060
676,0.15332945,1508,772096,1141,-0.01804930412909016,3.2317497730255127,0.2,10.577425956726074,0.008599759,-23.10993449687958,0.13818776607513428,21.44483630657196,0.0779296875,0.0003,15070
676,-0.05516467,1509,772608,1141,-0.021220850909594448,3.2343993186950684,0.2,16.796030044555664,0.009993459,-23.121512937545777,0.3067086338996887,32.36164083480835,0.095703125,0.0003,15080
676,0.10268492,1510,773120,1142,-0.02092035505338572,3.237558603286743,0.2,25.339317321777344,0.018525563,-23.12827596664429,0.12890315055847168,46.66479709148407,0.15859375,0.0003,15090
676,4.1499887,1511,773632,1143,-0.019050069944933058,3.2452402114868164,0.2,3.8731272220611572,0.010313739,-23.145186066627502,-0.06275606155395508,12.626445102691651,0.116015625,0.0003,15100
676,0.13007872,1512,774144,1144,-0.02172474117251113,3.23915433883667,0.2,4.523392200469971,0.010786379,-23.146590089797975,0.10570234060287476,7.969816195964813,0.109375,0.0003,15110
676,-1.4592137,1513,774656,1144,-0.02318439387017861,3.236973762512207,0.2,9.97268295288086,0.012541277,-23.12692880630493,0.18457257747650146,20.77810652256012,0.1462890625,0.0003,15120
676,-0.61349267,1514,775168,1145,-0.023377985355909913,3.235675811767578,0.2,10.57588005065918,0.012324015,-23.124564504623415,0.2884792685508728,23.75452995300293,0.1166015625,0.0003,15130
676,-2.6391876,1515,775680,1146,-0.012727709952741861,3.23618483543396,0.2,36.34939193725586,0.010674367,-23.124303698539734,0.16151046752929688,64.27758346796035,0.044140625,0.0003,15140
676,-0.034552604,1516,776192,1147,-0.01849510337924585,3.2273759841918945,0.2,4.934007167816162,0.0089324955,-23.113920855522156,-0.01643967628479004,12.694720590114594,0.1064453125,0.0003,15150
676,0.6597269,1517,776704,1147,-0.02842021598480642,3.217468738555908,0.2,3.513780117034912,0.013575366,-23.079693388938903,0.020232319831848145,6.604430556297302,0.14921875,0.0003,15160
676,0.1552031,1518,777216,1148,-0.017618424689862876,3.2234585285186768,0.2,3.587867021560669,0.008038769,-23.061617612838745,0.13884007930755615,8.709602648019791,0.11015625,0.0003,15170
676,2.4307911,1519,777728,1149,-0.02242871359921992,3.224092721939087,0.2,7.646258354187012,0.009616126,-23.07356193065643,0.12617206573486328,12.896180576086044,0.0951171875,0.0003,15180
676,-2.1167812,1520,778240,1149,-0.019149750552605836,3.2259225845336914,0.2,13.999361038208008,0.008425411,-23.07917711734772,0.31928110122680664,23.51729609966278,0.0908203125,0.0003,15190
676,0.9918412,1521,778752,1150,-0.01918295236537233,3.225487232208252,0.2,9.80544662475586,0.010370223,-23.08541715145111,0.1271182894706726,37.74165351390839,0.1,0.0003,15200
676,0.32823983,1522,779264,1151,-0.02063372393604368,3.2328996658325195,0.2,6.641026973724365,0.012117328,-23.096562647819518,-0.01952195167541504,12.069276332855225,0.1330078125,0.0003,15210
676,-0.9612691,1523,779776,1152,-0.02161223696311936,3.2424890995025635,0.2,2.515153169631958,0.009654867,-23.126497316360474,0.11414039134979248,6.593264228105545,0.1220703125,0.0003,15220
676,2.6400065,1524,780288,1152,-0.018787001981399952,3.251530647277832,0.2,9.323989868164062,0.013272011,-23.14718403816223,0.19700276851654053,17.790953946113586,0.109765625,0.0003,15230
676,-0.19327158,1525,780800,1153,-0.023202205565758048,3.263564109802246,0.2,7.427132606506348,0.009717327,-23.17804322242737,0.3037715554237366,21.155120730400085,0.0759765625,0.0003,15240
676,-1.9923984,1526,781312,1154,-0.01866065678477753,3.2708935737609863,0.2,6.960286617279053,0.010392908,-23.20130589008331,0.17411702871322632,45.47167198657989,0.128125,0.0003,15250
677,-0.600845,1527,781824,1154,-0.014820160332601518,3.271857261657715,0.2,4.479559898376465,0.008021949,-23.210717582702635,0.003521144390106201,12.159941691160203,0.132421875,0.0003,15260
677,2.1489139,1528,782336,1155,-0.01904935361817479,3.277256965637207,0.2,3.0545742511749268,0.017588254,-23.213857960700988,0.07434558868408203,7.387316370010376,0.147265625,0.0003,15270
677,-0.23920856,1529,782848,1156,-0.024528862978331744,3.2832839488983154,0.2,3.107628345489502,0.01418598,-23.235065054893493,0.1355331540107727,9.713240921497345,0.1556640625,0.0003,15280
677,-1.1942592,1530,783360,1156,-0.01163822592352517,3.2952349185943604,0.2,7.550894260406494,0.014182107,-23.254531574249267,0.13906574249267578,13.985913306474686,0.0806640625,0.0003,15290
677,1.0501137,1531,783872,1157,-0.019690357870422302,3.2983179092407227,0.2,11.732128143310547,0.008310834,-23.274952673912047,0.3270800709724426,28.788061332702636,0.0708984375,0.0003,15300
677,1.5151569,1532,784384,1158,-0.01987193860113621,3.30027437210083,0.2,28.866479873657227,0.011484373,-23.277515602111816,0.11964428424835205,49.47476673126221,0.1396484375,0.0003,15310
677,0.8190227,1533,784896,1159,-0.024814498552586883,3.29384708404541,0.2,7.1227545738220215,0.014881366,-23.274062323570252,-0.004601716995239258,14.481484186649322,0.1810546875,0.0003,15320
677,-0.44272098,1534,785408,1159,-0.02333410838036798,3.2913432121276855,0.2,4.639928817749023,0.0097819865,-23.25865533351898,0.1288999319076538,8.38313462138176,0.146875,0.0003,15330
677,1.5536121,1535,785920,1160,-0.024957543006166816,3.2974939346313477,0.2,12.159037590026855,0.013790736,-23.268753457069398,0.20051634311676025,27.037608432769776,0.131640625,0.0003,15340
677,0.098023355,1536,786432,1161,-0.019399428018368782,3.299553394317627,0.2,15.180583953857422,0.008895237,-23.280608892440796,0.2782098054885864,28.19216240644455,0.0896484375,0.0003,15350
677,2.294907,1537,786944,1161,-0.0194074293714948,3.301172971725464,0.2,29.110767364501953,0.013420282,-23.28546302318573,0.21095162630081177,57.29442687034607,0.14921875,0.0003,15360
677,0.81648225,1538,787456,1162,-0.020101788674946875,3.2974090576171875,0.2,3.8528265953063965,0.011616282,-23.27985997200012,-0.02347278594970703,12.677021485567092,0.139453125,0.0003,15370
677,-1.2852185,1539,787968,1163,-0.019956869375891983,3.29917573928833,0.2,4.103671073913574,0.009749152,-23.266717147827148,0.05312603712081909,8.405097395181656,0.1005859375,0.0003,15380
677,0.3584238,1540,788480,1163,-0.021657380147371442,3.282041549682617,0.2,3.4853410720825195,0.0134249255,-23.24947593212128,0.15761691331863403,10.520280420780182,0.1349609375,0.0003,15390
677,0.08462853,1541,788992,1164,-0.00804416734026745,3.276614189147949,0.2,9.946094512939453,0.028185327,-23.21629841327667,0.16297096014022827,20.744543886184694,0.1015625,0.0003,15400
677,2.6447406,1542,789504,1165,-0.02389849538449198,3.282125473022461,0.2,7.946262359619141,0.010964144,-23.22289729118347,0.3122696876525879,29.232775855064393,0.1166015625,0.0003,15410
677,0.96369886,1543,790016,1166,-0.019482313934713603,3.2849740982055664,0.2,40.956443786621094,0.010491863,-23.235546374320982,0.13475030660629272,46.642736130952834,0.098828125,0.0003,15420
677,-2.3326216,1544,790528,1166,-0.019734133023303003,3.291090250015259,0.2,6.001505374908447,0.01053189,-23.241214275360107,0.0023159384727478027,13.894995605945587,0.1009765625,0.0003,15430
677,-2.2833302,1545,791040,1167,-0.025652456819079815,3.2949652671813965,0.2,4.878786563873291,0.012169853,-23.252505469322205,0.13700997829437256,10.321082842350005,0.1525390625,0.0003,15440
677,7.942183,1546,791552,1168,-0.02227300306840334,3.300075054168701,0.2,15.32058334350586,0.011280222,-23.262955021858215,0.20050346851348877,27.68651909828186,0.1357421875,0.0003,15450
